scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Tauschia stricklandii,2024-07-18 12:25:00 -0700,,"Pierce County, WA, USA",46.9220971533,-121.8361152933,,Strickland's umbrella-wort,https://www.inaturalist.org/observations/230231946,https://inaturalist-open-data.s3.amazonaws.com/photos/408776827/medium.jpg,pierce_louderback,230231946,Tauschia stricklandii,Plantae,153436,3,0,2024/07/18 12:25 PM,2024-07-18,2024-07-18 19:25:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,4239700,Pierce Louderback,2024-07-19 04:18:37 UTC,2024-08-07 16:18:18 UTC,research,CC-BY-NC,NA,NA,false
Tauschia stricklandii,2024-07-18 12:08:00 -0700,,"Pierce County, WA, USA",46.9224672767,-121.8321050517,,Strickland's umbrella-wort,https://www.inaturalist.org/observations/230231330,https://inaturalist-open-data.s3.amazonaws.com/photos/408775453/medium.jpg,pierce_louderback,230231330,Strickland's umbrella-wort,Plantae,153436,1,0,2024/07/18 12:08 PM,2024-07-18,2024-07-18 19:08:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,4239700,Pierce Louderback,2024-07-19 04:11:45 UTC,2025-01-03 17:28:22 UTC,research,CC-BY-NC,NA,NA,false
Tauschia stricklandii,2024-07-18 11:53:00 -0700,,"Pierce County, WA, USA",46.92320366,-121.8295182067,,Strickland's umbrella-wort,https://www.inaturalist.org/observations/230230598,https://inaturalist-open-data.s3.amazonaws.com/photos/408771702/medium.jpg,pierce_louderback,230230598,Strickland's umbrella-wort,Plantae,153436,1,0,2024/07/18 11:53 AM,2024-07-18,2024-07-18 18:53:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,4239700,Pierce Louderback,2024-07-19 04:04:53 UTC,2025-01-03 17:28:37 UTC,research,CC-BY-NC,NA,NA,false
Tauschia stricklandii,2024-07-18 11:43:00 -0700,,"Pierce County, WA, USA",46.9232954867,-121.8260650083,,Strickland's umbrella-wort,https://www.inaturalist.org/observations/230230584,https://inaturalist-open-data.s3.amazonaws.com/photos/408771542/medium.jpg,pierce_louderback,230230584,Strickland's umbrella-wort,Plantae,153436,1,0,2024/07/18 11:43 AM,2024-07-18,2024-07-18 18:43:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,4239700,Pierce Louderback,2024-07-19 04:04:49 UTC,2025-01-03 17:28:52 UTC,research,CC-BY-NC,NA,NA,false
Tauschia stricklandii,2024-07-18 10:16:00 -0700,,"Pierce County, WA, USA",46.9191023587,-121.8394015232,,Strickland's umbrella-wort,https://www.inaturalist.org/observations/230228297,https://inaturalist-open-data.s3.amazonaws.com/photos/408769867/medium.jpg,pierce_louderback,230228297,Strickland's umbrella-wort,Plantae,153436,1,0,2024/07/18 10:16 AM,2024-07-18,2024-07-18 17:16:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,4239700,Pierce Louderback,2024-07-19 03:43:43 UTC,2025-01-05 17:39:31 UTC,research,CC-BY-NC,NA,NA,false
Tauschia stricklandii,2024-07-05 09:11:47 -0700,,"Mount Rainier, Mount Rainier National Park, Pierce County, US-WA, US",46.83455,-121.8789666667,,Strickland's umbrella-wort,https://www.inaturalist.org/observations/228853310,https://inaturalist-open-data.s3.amazonaws.com/photos/406162136/medium.jpeg,leahrubin,228853310,Tauschia stricklandii,Plantae,153436,1,0,2024-07-05 09:11:47-07:00,2024-07-05,2024-07-05 16:11:47 UTC,Pacific Time (US & Canada),3,3,,NA,false,,,1982632,Leah Rubin,2024-07-12 16:34:45 UTC,2024-08-11 21:57:43 UTC,research,CC-BY-NC,NA,3,false
Tauschia stricklandii,2024-07-04 10:41:00 -0700,,"Pierce County, WA, USA",46.9650738617,-121.6778380283,,Strickland's umbrella-wort,https://www.inaturalist.org/observations/227237244,https://inaturalist-open-data.s3.amazonaws.com/photos/403099521/medium.jpg,pierce_louderback,227237244,Tauschia stricklandii,Plantae,153436,2,0,2024/07/04 10:41 AM,2024-07-04,2024-07-04 17:41:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,4239700,Pierce Louderback,2024-07-05 03:45:19 UTC,2024-08-11 23:12:06 UTC,research,CC-BY-NC,NA,NA,false
Tauschia stricklandii,2024-07-04 10:14:00 -0700,,"Pierce County, WA, USA",46.9718316667,-121.6647266667,,Strickland's umbrella-wort,https://www.inaturalist.org/observations/227237217,https://inaturalist-open-data.s3.amazonaws.com/photos/403099324/medium.jpg,pierce_louderback,227237217,Tauschia stricklandii,Plantae,153436,2,0,2024/07/04 10:14 AM,2024-07-04,2024-07-04 17:14:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,4239700,Pierce Louderback,2024-07-05 03:45:14 UTC,2024-08-07 16:39:31 UTC,research,CC-BY-NC,NA,NA,false
Tauschia stricklandii,2024-06-07 13:17:49 -0700,,"Multnomah County, US-OR, US",45.55713303,-121.9983853,,Strickland's umbrella-wort,https://www.inaturalist.org/observations/221330034,https://static.inaturalist.org/photos/391949049/medium.jpeg,chasenexttorocks,221330034,Tauschia stricklandii,Plantae,153436,2,0,2024-06-07 13:17:49,2024-06-07,2024-06-07 20:17:49 UTC,Pacific Time (US & Canada),3,3,,NA,false,,,307244,Chase Green,2024-06-08 15:40:34 UTC,2024-08-10 18:19:38 UTC,research,,NA,2,false
Tauschia stricklandii,2023-08-16 08:56:00 -0700,,"Spray Park, Mount Rainier National Park, Pierce County, Washington, USA",46.9222833333,-121.8377305556,,Strickland's umbrella-wort,https://www.inaturalist.org/observations/190635608,https://inaturalist-open-data.s3.amazonaws.com/photos/334237701/medium.jpeg,peterzika,190635608,Tauschia stricklandii,Plantae,153436,1,0,2023/08/16 8:56 AM,2023-08-16,2023-08-16 15:56:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1816805,Peter Zika,2023-11-11 02:11:20 UTC,2024-08-03 15:20:02 UTC,research,CC-BY-NC,NA,NA,false
Tauschia stricklandii,2023-07-05 17:01:08 -0700,,"Mount Rainier National Park, Ashford, WA, US",46.9154583333,-121.64302,,Strickland's umbrella-wort,https://www.inaturalist.org/observations/171842415,https://inaturalist-open-data.s3.amazonaws.com/photos/298231992/medium.jpg,fish_narc,171842415,Tauschia stricklandii,Plantae,153436,2,0,2023-07-05 17:01:08-07:00,2023-07-05,2023-07-06 00:01:08 UTC,Pacific Time (US & Canada),24,24,,NA,false,,,3919424,,2023-07-08 22:31:49 UTC,2024-08-11 21:59:36 UTC,research,CC-BY-NC,NA,3,false
Tauschia stricklandii,2022-07-23 11:16:36 -0700,,"Mount Rainier National Park, Ashford, WA, US",46.9628216667,-121.6816866667,,Strickland's umbrella-wort,https://www.inaturalist.org/observations/127617939,https://inaturalist-open-data.s3.amazonaws.com/photos/216677011/medium.jpg,jareddodson,127617939,Tauschia stricklandii,Plantae,153436,2,0,2022-07-23 11:16:36-07:00,2022-07-23,2022-07-23 18:16:36 UTC,Pacific Time (US & Canada),3,3,,NA,false,,,3448676,,2022-07-24 03:21:08 UTC,2024-08-11 22:00:40 UTC,research,CC-BY-NC,NA,3,false
Tauschia stricklandii,2022-07-23 09:39:17 -0700,,"Mount Rainier National Park, Ashford, WA, US",46.9546583333,-121.6866533333,,Strickland's umbrella-wort,https://www.inaturalist.org/observations/127616901,https://inaturalist-open-data.s3.amazonaws.com/photos/216674970/medium.jpg,jareddodson,127616901,Tauschia stricklandii,Plantae,153436,2,0,2022-07-23 09:39:17-07:00,2022-07-23,2022-07-23 16:39:17 UTC,Pacific Time (US & Canada),16,16,,NA,false,,,3448676,,2022-07-24 03:10:53 UTC,2024-08-04 20:01:26 UTC,research,CC-BY-NC,NA,3,false
Tauschia stricklandii,2022-07-09 14:52:00 -0700,,"Pierce County, WA, USA",46.9303904804,-121.7581951882,,Strickland's umbrella-wort,https://www.inaturalist.org/observations/125844044,https://static.inaturalist.org/photos/213455090/medium.jpeg,matt_mardigan,125844044,Tauschia stricklandii,Plantae,153436,2,0,2022/07/09 2:52 PM,2022-07-09,2022-07-09 21:52:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,2944460,Matthew Below,2022-07-11 21:52:58 UTC,2024-08-11 22:01:47 UTC,research,,NA,NA,false
Tauschia stricklandii,2021-07-16 14:21:00 -0700,,"Grand Park, Mt. Rainier, Pierce County, Washington, USA",46.9591111111,-121.6763916667,,Strickland's umbrella-wort,https://www.inaturalist.org/observations/90256585,https://inaturalist-open-data.s3.amazonaws.com/photos/149147692/medium.jpeg,peterzika,90256585,Tauschia stricklandii,Plantae,153436,3,0,2021/07/16 2:21 PM PDT,2021-07-16,2021-07-16 21:21:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1816805,Peter Zika,2021-08-07 13:44:12 UTC,2024-08-11 22:02:45 UTC,research,CC-BY-NC,NA,NA,false
Chaenactis thompsonii,2024-07-15 09:56:00 -0700,,"Kittitas County, WA, USA",47.4461833333,-120.9307333333,,Thompson's Pincushion,https://www.inaturalist.org/observations/232396390,https://inaturalist-open-data.s3.amazonaws.com/photos/412853042/medium.jpg,paintedbunting123,232396390,Thompson's Pincushion,Plantae,144057,1,0,2024/07/15 9:56 AM,2024-07-15,2024-07-15 16:56:00 UTC,Pacific Time (US & Canada),9,9,,NA,false,,,7732415,,2024-07-29 00:34:52 UTC,2024-08-13 19:31:42 UTC,research,CC-BY-NC,NA,NA,false
Chaenactis thompsonii,2024-07-15 09:55:00 -0700,,"Kittitas County, WA, USA",47.4463416667,-120.9305277778,,Thompson's Pincushion,https://www.inaturalist.org/observations/232396389,https://inaturalist-open-data.s3.amazonaws.com/photos/412852873/medium.jpg,paintedbunting123,232396389,Thompson's Pincushion,Plantae,144057,1,0,2024/07/15 9:55 AM,2024-07-15,2024-07-15 16:55:00 UTC,Pacific Time (US & Canada),3,3,,NA,false,,,7732415,,2024-07-29 00:34:52 UTC,2024-08-13 19:31:52 UTC,research,CC-BY-NC,NA,NA,false
Chaenactis thompsonii,2024-07-25 10:49:00 -0700,,"Kittitas County, WA, USA",47.4502472222,-120.9510805556,,Thompson's Pincushion,https://www.inaturalist.org/observations/231839279,https://inaturalist-open-data.s3.amazonaws.com/photos/411815556/medium.jpeg,jhorthos,231839279,Thompson's Pincushion,Plantae,144057,0,0,2024/07/25 10:49 AM,2024-07-25,2024-07-25 17:49:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-07-26 15:50:04 UTC,2025-01-25 01:28:31 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2024-07-02 14:56:00 -0700,"On serpentine soil.

scramble above Long's Pass, Wenatchee Mountains.","Kittitas County, WA, USA",47.449727,-120.92664,,Thompson's Pincushion,https://www.inaturalist.org/observations/227014808,https://inaturalist-open-data.s3.amazonaws.com/photos/402679823/medium.jpeg,brewbooks,227014808,Thompson's Pincushion,Plantae,144057,1,0,2024/07/02 2:56 PM,2024-07-02,2024-07-02 21:56:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,8641,John Brew,2024-07-04 01:32:22 UTC,2024-07-06 19:19:01 UTC,research,CC-BY,NA,NA,false
Chaenactis thompsonii,2024-06-27 12:23:00 -0700,,"Kittitas County, WA, USA",47.3884194444,-120.9274305556,,Thompson's Pincushion,https://www.inaturalist.org/observations/225725758,https://inaturalist-open-data.s3.amazonaws.com/photos/400239561/medium.jpeg,jhorthos,225725758,Thompson's Pincushion,Plantae,144057,1,0,2024/06/27 12:23 PM,2024-06-27,2024-06-27 19:23:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2024-06-28 14:56:21 UTC,2025-01-25 22:45:17 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2023-08-27 06:57:00 -0700,,"Kittitas County, WA, USA",47.4572003232,-120.9342995353,,Thompson's Pincushion,https://www.inaturalist.org/observations/180971739,https://inaturalist-open-data.s3.amazonaws.com/photos/315328142/medium.jpeg,julegust,180971739,Thompson's Pincushion,Plantae,144057,1,0,2023/08/27 6:57 AM,2023-08-27,2023-08-27 13:57:00 UTC,Pacific Time (US & Canada),15,15,,NA,false,,,5754134,,2023-08-30 21:13:55 UTC,2023-09-03 02:17:05 UTC,research,CC-BY-NC,NA,NA,false
Chaenactis thompsonii,2023-07-26 13:57:00 -0700,Several smaller plants visible in last photo.,"Kittitas County, WA, USA",47.4014777778,-120.8035361111,,Thompson's Pincushion,https://www.inaturalist.org/observations/175238861,https://inaturalist-open-data.s3.amazonaws.com/photos/304522983/medium.jpeg,jhorthos,175238861,Thompson's Pincushion,Plantae,144057,1,0,2023/07/26 1:57 PM,2023-07-26,2023-07-26 20:57:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2023-07-27 17:31:42 UTC,2025-01-28 15:49:21 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2023-07-26 13:54:00 -0700,"A small group of about 8 plants, the only ones I noticed on the Stafford Creek trail. There wasn't much serpentine scree, which this plant seems to prefer.

Dang I should have continued up to Navaho Peak but I did not. Apparently there are lots there.","Kittitas County, WA, USA",47.4015861111,-120.8034055556,,Thompson's Pincushion,https://www.inaturalist.org/observations/175237820,https://inaturalist-open-data.s3.amazonaws.com/photos/304520903/medium.jpeg,jhorthos,175237820,Thompson's Pincushion,Plantae,144057,1,0,2023/07/26 1:54 PM,2023-07-26,2023-07-26 20:54:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2023-07-27 17:25:24 UTC,2025-01-28 15:49:28 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2023-07-23 10:16:00 -0700,,"Kittitas County, WA, USA",47.4216138889,-120.9258583333,,Thompson's Pincushion,https://www.inaturalist.org/observations/174682402,https://inaturalist-open-data.s3.amazonaws.com/photos/303498657/medium.jpeg,jhorthos,174682402,Thompson's Pincushion,Plantae,144057,1,0,2023/07/23 10:16 AM,2023-07-23,2023-07-23 17:16:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2023-07-24 14:17:49 UTC,2023-08-11 21:26:34 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2023-07-23 10:09:00 -0700,Many plants on serpentine scree slope,"Kittitas County, WA, USA",47.4216944444,-120.9263222222,,Thompson's Pincushion,https://www.inaturalist.org/observations/174682145,https://inaturalist-open-data.s3.amazonaws.com/photos/303498081/medium.jpeg,jhorthos,174682145,Thompson's Pincushion,Plantae,144057,1,0,2023/07/23 10:09 AM,2023-07-23,2023-07-23 17:09:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2023-07-24 14:16:10 UTC,2023-08-11 21:23:27 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2023-07-23 10:01:00 -0700,,"Kittitas County, WA, USA",47.4216777778,-120.9263138889,,Thompson's Pincushion,https://www.inaturalist.org/observations/174680903,https://inaturalist-open-data.s3.amazonaws.com/photos/303495776/medium.jpeg,jhorthos,174680903,Thompson's Pincushion,Plantae,144057,1,0,2023/07/23 10:01 AM,2023-07-23,2023-07-23 17:01:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2023-07-24 14:07:57 UTC,2023-08-11 21:22:56 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2023-07-12 14:15:39 -0700,,"Kittitas County, US-WA, US",47.40157725,-120.80364435,,Thompson's Pincushion,https://www.inaturalist.org/observations/172624969,https://inaturalist-open-data.s3.amazonaws.com/photos/299695498/medium.jpeg,mylodon,172624969,Thompson's Pincushion,Plantae,144057,1,0,2023-07-12 14:15:39,2023-07-12,2023-07-12 21:15:39 UTC,Pacific Time (US & Canada),11,11,,NA,false,,,3352889,,2023-07-13 04:25:47 UTC,2023-07-18 18:44:06 UTC,research,CC-BY-NC,NA,2,false
Chaenactis thompsonii,2023-06-18 12:51:00 -0700,Showing appearance during early growth. Flowers in July or August.,"Kittitas County, WA, USA",47.4456361111,-120.9265611111,,Thompson's Pincushion,https://www.inaturalist.org/observations/168296106,https://inaturalist-open-data.s3.amazonaws.com/photos/291649346/medium.jpeg,jhorthos,168296106,Thompson's Pincushion,Plantae,144057,1,0,2023/06/18 12:51 PM,2023-06-18,2023-06-18 19:51:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2023-06-19 14:16:17 UTC,2023-08-11 21:23:40 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2022-09-03 19:20:52 -0700,,"Kittitas County, US-WA, US",47.41420133,-120.88265453,,Thompson's Pincushion,https://www.inaturalist.org/observations/144971309,https://inaturalist-open-data.s3.amazonaws.com/photos/248937730/medium.jpeg,okawenbotany,144971309,Thompson's Pincushion,Plantae,144057,2,0,2022-09-03 19:20:52,2022-09-03,2022-09-04 02:20:52 UTC,Pacific Time (US & Canada),9,9,,NA,false,,,5673961,,2022-12-24 07:31:49 UTC,2023-02-19 09:17:13 UTC,research,CC-BY-NC,NA,2,false
Chaenactis thompsonii,2022-09-03 09:37:00 -0700,,"Kittitas County, WA, USA",47.4512944444,-120.9557361111,,Thompson's Pincushion,https://www.inaturalist.org/observations/133621234,https://inaturalist-open-data.s3.amazonaws.com/photos/227629491/medium.jpeg,jhorthos,133621234,Thompson's Pincushion,Plantae,144057,1,0,2022/09/03 9:37 AM,2022-09-03,2022-09-03 16:37:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-09-04 15:26:02 UTC,2025-01-30 23:59:10 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2022-09-03 09:23:00 -0700,"found a few, uncommon on this trail to Lake Ann.","Kittitas County, WA, USA",47.4502416667,-120.9511027778,,Thompson's Pincushion,https://www.inaturalist.org/observations/133616880,https://inaturalist-open-data.s3.amazonaws.com/photos/227621635/medium.jpeg,jhorthos,133616880,Thompson's Pincushion,Plantae,144057,1,0,2022/09/03 9:23 AM,2022-09-03,2022-09-03 16:23:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-09-04 14:58:09 UTC,2025-01-31 00:00:12 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2022-08-26 18:20:45 -0700,,"Okanogan - Wenatchee National Forest, Leavenworth, WA, US",47.44928,-120.9252383333,,Thompson's Pincushion,https://www.inaturalist.org/observations/132608041,https://inaturalist-open-data.s3.amazonaws.com/photos/225821716/medium.jpg,sheriff_woody_pct,132608041,Chaenactis thompsonii,Plantae,144057,1,0,2022-08-26 18:20:45-07:00,2022-08-26,2022-08-27 01:20:45 UTC,Pacific Time (US & Canada),3,3,,NA,false,,,740297,Matt Berger,2022-08-28 16:13:09 UTC,2024-12-27 22:40:36 UTC,research,CC-BY,NA,3,false
Chaenactis thompsonii,2022-08-26 18:05:38 -0700,,"Okanogan - Wenatchee National Forest, Cle Elum, WA, US",47.4456033333,-120.9266133333,,Thompson's Pincushion,https://www.inaturalist.org/observations/132607731,https://inaturalist-open-data.s3.amazonaws.com/photos/225821018/medium.jpg,sheriff_woody_pct,132607731,Chaenactis thompsonii,Plantae,144057,1,0,2022-08-26 18:05:38-07:00,2022-08-26,2022-08-27 01:05:38 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,740297,Matt Berger,2022-08-28 16:11:25 UTC,2024-12-27 21:42:01 UTC,research,CC-BY,NA,3,false
Chaenactis thompsonii,2022-08-04 13:10:00 -0700,,"Kittitas County, WA, USA",47.445,-120.9268555556,,Thompson's Pincushion,https://www.inaturalist.org/observations/129561027,https://inaturalist-open-data.s3.amazonaws.com/photos/220192843/medium.jpeg,jhorthos,129561027,Thompson's Pincushion,Plantae,144057,1,0,2022/08/04 1:10 PM,2022-08-04,2022-08-04 20:10:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-08-05 16:47:31 UTC,2025-01-31 17:39:09 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2022-08-04 13:18:00 -0700,along the abandoned road near the Longs Pass trail.,"Kittitas County, WA, USA",47.4449861111,-120.9276722222,,Thompson's Pincushion,https://www.inaturalist.org/observations/129560567,https://inaturalist-open-data.s3.amazonaws.com/photos/220192171/medium.jpeg,jhorthos,129560567,Thompson's Pincushion,Plantae,144057,1,0,2022/08/04 1:18 PM,2022-08-04,2022-08-04 20:18:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-08-05 16:44:07 UTC,2025-01-31 17:39:45 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2022-08-04 12:24:00 -0700,"the globally rare C. thompsonii is sometimes locally dominant. there are about 30 plants in the second picture, with only a few small grass-like clumps otherwise. observed on the abandoned road that crosses Longs Pass near the current foot trail.","Chelan County, WA, USA",47.4483416667,-120.9214305556,,Thompson's Pincushion,https://www.inaturalist.org/observations/129558037,https://inaturalist-open-data.s3.amazonaws.com/photos/220187906/medium.jpeg,jhorthos,129558037,Thompson's Pincushion,Plantae,144057,1,0,2022/08/04 12:24 PM,2022-08-04,2022-08-04 19:24:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-08-05 16:24:01 UTC,2025-01-31 17:40:17 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2022-08-04 12:22:00 -0700,on the ridge E/SE of Longs Pass,"Chelan County, WA, USA",47.4482944444,-120.9217527778,,Thompson's Pincushion,https://www.inaturalist.org/observations/129557481,https://inaturalist-open-data.s3.amazonaws.com/photos/220187238/medium.jpeg,jhorthos,129557481,Thompson's Pincushion,Plantae,144057,1,0,2022/08/04 12:22 PM,2022-08-04,2022-08-04 19:22:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-08-05 16:20:23 UTC,2025-01-31 17:40:25 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2022-08-04 11:13:00 -0700,,"Kittitas County, WA, USA",47.4475638889,-120.9257666667,,Thompson's Pincushion,https://www.inaturalist.org/observations/129553999,https://inaturalist-open-data.s3.amazonaws.com/photos/220180677/medium.jpeg,jhorthos,129553999,Thompson's Pincushion,Plantae,144057,1,0,2022/08/04 11:13 AM,2022-08-04,2022-08-04 18:13:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-08-05 15:48:23 UTC,2025-01-31 17:41:39 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2022-08-04 10:46:00 -0700,,"Kittitas County, WA, USA",47.4457722222,-120.9265277778,,Thompson's Pincushion,https://www.inaturalist.org/observations/129551686,https://inaturalist-open-data.s3.amazonaws.com/photos/220176605/medium.jpeg,jhorthos,129551686,Thompson's Pincushion,Plantae,144057,1,0,2022/08/04 10:46 AM,2022-08-04,2022-08-04 17:46:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-08-05 15:28:10 UTC,2022-09-05 22:17:11 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2022-08-04 10:45:00 -0700,mixed among bona fide Chaenactis thompsonii were several paler green plants mostly not flowering. https://www.inaturalist.org/observations/129551686 is a normal C. thompsonii a few feet away (there were many others as well). color rendition for these two observations corresponds well with my memory.,"Kittitas County, WA, USA",47.4457888889,-120.9264611111,,Thompson's Pincushion,https://www.inaturalist.org/observations/129551532,https://inaturalist-open-data.s3.amazonaws.com/photos/220176204/medium.jpeg,jhorthos,129551532,Thompson's Pincushion,Plantae,144057,0,0,2022/08/04 10:45 AM,2022-08-04,2022-08-04 17:45:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-08-05 15:26:27 UTC,2024-12-27 03:12:54 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2022-08-04 10:44:00 -0700,,"Kittitas County, WA, USA",47.4456611111,-120.9265444444,,Thompson's Pincushion,https://www.inaturalist.org/observations/129549398,https://inaturalist-open-data.s3.amazonaws.com/photos/220172565/medium.jpeg,jhorthos,129549398,Thompson's Pincushion,Plantae,144057,1,0,2022/08/04 10:44 AM,2022-08-04,2022-08-04 17:44:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-08-05 15:08:03 UTC,2025-01-31 17:42:45 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2022-08-04 10:43:00 -0700,a bit bedraggled but flowering. might have gotten stomped on early in growth - almost on trail,"Kittitas County, WA, USA",47.4456777778,-120.9266277778,,Thompson's Pincushion,https://www.inaturalist.org/observations/129549106,https://inaturalist-open-data.s3.amazonaws.com/photos/220172033/medium.jpeg,jhorthos,129549106,Thompson's Pincushion,Plantae,144057,1,0,2022/08/04 10:43 AM,2022-08-04,2022-08-04 17:43:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-08-05 15:05:38 UTC,2025-01-31 17:42:53 UTC,research,CC0,NA,NA,false
Chaenactis thompsonii,2022-08-02 12:02:30 -0700,,"Okanogan - Wenatchee National Forest, Leavenworth, WA, US",47.4213416667,-120.8062216667,,Thompson's Pincushion,https://www.inaturalist.org/observations/129370493,https://inaturalist-open-data.s3.amazonaws.com/photos/219843529/medium.jpg,jareddodson,129370493,Thompson's Pincushion,Plantae,144057,2,0,2022-08-02 12:02:30-07:00,2022-08-02,2022-08-02 19:02:30 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,3448676,,2022-08-04 03:39:49 UTC,2023-07-27 17:33:49 UTC,research,CC-BY-NC,NA,3,false
Chaenactis thompsonii,2022-08-02 11:56:47 -0700,,"Okanogan - Wenatchee National Forest, Leavenworth, WA, US",47.4209366667,-120.80687,,Thompson's Pincushion,https://www.inaturalist.org/observations/129370270,https://inaturalist-open-data.s3.amazonaws.com/photos/219842994/medium.jpg,jareddodson,129370270,Thompson's Pincushion,Plantae,144057,2,0,2022-08-02 11:56:47-07:00,2022-08-02,2022-08-02 18:56:47 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,3448676,,2022-08-04 03:37:09 UTC,2023-07-27 17:33:18 UTC,research,CC-BY-NC,NA,3,false
Chaenactis thompsonii,2022-08-02 11:53:58 -0700,,"Okanogan - Wenatchee National Forest, Leavenworth, WA, US",47.4208616667,-120.8070833333,,Thompson's Pincushion,https://www.inaturalist.org/observations/129369813,https://inaturalist-open-data.s3.amazonaws.com/photos/219842191/medium.jpg,jareddodson,129369813,Thompson's Pincushion,Plantae,144057,1,0,2022-08-02 11:53:58-07:00,2022-08-02,2022-08-02 18:53:58 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,3448676,,2022-08-04 03:32:19 UTC,2022-08-04 05:20:41 UTC,research,CC-BY-NC,NA,3,false
Chaenactis thompsonii,2022-08-02 11:52:23 -0700,,"Okanogan - Wenatchee National Forest, Leavenworth, WA, US",47.4208116667,-120.8070966667,,Thompson's Pincushion,https://www.inaturalist.org/observations/129369663,https://inaturalist-open-data.s3.amazonaws.com/photos/219841905/medium.jpg,jareddodson,129369663,Thompson's Pincushion,Plantae,144057,2,0,2022-08-02 11:52:23-07:00,2022-08-02,2022-08-02 18:52:23 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,3448676,,2022-08-04 03:30:46 UTC,2023-07-27 17:33:07 UTC,research,CC-BY-NC,NA,3,false
